"","ID","DOY","Date","Month","Period","Lat","Long","Temp","Temp_mean","Veg","Veg.21Day"
"48436",48436,256,"13/Sep",9,"GI-5.1",57.5,60,3.43,3.73,0,0
"48437",48437,257,"14/Sep",9,"GI-5.1",57.5,60,1.99,2.55,0,0
"48438",48438,258,"15/Sep",9,"GI-5.1",57.5,60,2.24,2.53,0,0
"48439",48439,259,"16/Sep",9,"GI-5.1",57.5,60,3.37,2.89,0,0
"48440",48440,260,"17/Sep",9,"GI-5.1",57.5,60,3.06,2.89,0,0
"48441",48441,261,"18/Sep",9,"GI-5.1",57.5,60,2.23,2.19,0,0
"48442",48442,262,"19/Sep",9,"GI-5.1",57.5,60,1.29,1.43,0,0
"48443",48443,263,"20/Sep",9,"GI-5.1",57.5,60,0.76,1.2,0,0
"48444",48444,264,"21/Sep",9,"GI-5.1",57.5,60,1.55,1.47,0,0
"48445",48445,265,"22/Sep",9,"GI-5.1",57.5,60,2.11,1.21,0,0
"48446",48446,266,"23/Sep",9,"GI-5.1",57.5,60,-0.04,0.26,0,0
"48447",48447,267,"24/Sep",9,"GI-5.1",57.5,60,-1.28,-1.17,0,0
"48448",48448,268,"25/Sep",9,"GI-5.1",57.5,60,-2.19,-2.33,0,0
"48449",48449,269,"26/Sep",9,"GI-5.1",57.5,60,-3.53,-3.43,0,0
"48450",48450,270,"27/Sep",9,"GI-5.1",57.5,60,-4.56,-3.92,0,0
"48451",48451,271,"28/Sep",9,"GI-5.1",57.5,60,-3.67,-3.58,0,0
"48452",48452,272,"29/Sep",9,"GI-5.1",57.5,60,-2.51,-3.05,0,0
"48453",48453,273,"30/Sep",9,"GI-5.1",57.5,60,-2.96,-3.06,0,0
"48454",48454,274,"01/Oct",10,"GI-5.1",57.5,60,-3.62,-3.42,0,0
"48455",48455,275,"02/Oct",10,"GI-5.1",57.5,60,-3.79,-3.44,0,0
"48456",48456,276,"03/Oct",10,"GI-5.1",57.5,60,-2.92,-3.59,0,0
"48457",48457,277,"04/Oct",10,"GI-5.1",57.5,60,-4.06,-3.97,0,0
"48458",48458,278,"05/Oct",10,"GI-5.1",57.5,60,-4.93,-5.03,0,0
"48459",48459,279,"06/Oct",10,"GI-5.1",57.5,60,-6.11,-5.82,0,0
"48460",48460,280,"07/Oct",10,"GI-5.1",57.5,60,-6.41,-7.34,0,0
"48461",48461,281,"08/Oct",10,"GI-5.1",57.5,60,-9.51,-8.03,0,0
"48462",48462,282,"09/Oct",10,"GI-5.1",57.5,60,-8.16,-8.43,0,0
"48463",48463,283,"10/Oct",10,"GI-5.1",57.5,60,-7.61,-8.1,0,0
"48464",48464,284,"11/Oct",10,"GI-5.1",57.5,60,-8.53,-9.58,0,0
"48465",48465,285,"12/Oct",10,"GI-5.1",57.5,60,-12.61,-11.29,0,0
"48466",48466,286,"13/Oct",10,"GI-5.1",57.5,60,-12.72,-12.53,0,0
"48467",48467,287,"14/Oct",10,"GI-5.1",57.5,60,-12.25,-12.92,0,0
"48468",48468,288,"15/Oct",10,"GI-5.1",57.5,60,-13.8,-13.45,0,0
"48469",48469,289,"16/Oct",10,"GI-5.1",57.5,60,-14.29,-14.86,0,0
"48470",48470,290,"17/Oct",10,"GI-5.1",57.5,60,-16.5,-15.93,0,0
"48471",48471,291,"18/Oct",10,"GI-5.1",57.5,60,-16.99,-16.19,0,0
"48472",48472,292,"19/Oct",10,"GI-5.1",57.5,60,-15.09,-15.26,0,0
"48473",48473,293,"20/Oct",10,"GI-5.1",57.5,60,-13.7,-14.59,0,0
"48474",48474,294,"21/Oct",10,"GI-5.1",57.5,60,-14.97,-15.02,0,0
"48475",48475,295,"22/Oct",10,"GI-5.1",57.5,60,-16.38,-15.95,0,0
"48476",48476,296,"23/Oct",10,"GI-5.1",57.5,60,-16.49,-16.43,0,0
"48477",48477,297,"24/Oct",10,"GI-5.1",57.5,60,-16.43,-16.69,0,0
"48478",48478,298,"25/Oct",10,"GI-5.1",57.5,60,-17.14,-16.78,0,0
"48479",48479,299,"26/Oct",10,"GI-5.1",57.5,60,-16.76,-17.18,0,0
"48480",48480,300,"27/Oct",10,"GI-5.1",57.5,60,-17.65,-17.55,0,0
"48481",48481,301,"28/Oct",10,"GI-5.1",57.5,60,-18.23,-19.14,0,0
"48482",48482,302,"29/Oct",10,"GI-5.1",57.5,60,-21.54,-20.81,0,0
"48483",48483,303,"30/Oct",10,"GI-5.1",57.5,60,-22.67,-21.59,0,0
"48484",48484,304,"31/Oct",10,"GI-5.1",57.5,60,-20.55,-20.85,0,0
"48485",48485,305,"01/Nov",11,"GI-5.1",57.5,60,-19.53,-20.64,0,0
"48486",48486,306,"02/Nov",11,"GI-5.1",57.5,60,-21.63,-21.16,0,0
"48487",48487,307,"03/Nov",11,"GI-5.1",57.5,60,-22.33,-22.53,0,0
"48488",48488,308,"04/Nov",11,"GI-5.1",57.5,60,-23.63,-23.08,0,0
"48489",48489,309,"05/Nov",11,"GI-5.1",57.5,60,-23.29,-22.69,0,0
"48490",48490,310,"06/Nov",11,"GI-5.1",57.5,60,-21.15,-21.14,0,0
"48491",48491,311,"07/Nov",11,"GI-5.1",57.5,60,-18.99,-20.15,0,0
"48492",48492,312,"08/Nov",11,"GI-5.1",57.5,60,-20.32,-19.83,0,0
"48493",48493,313,"09/Nov",11,"GI-5.1",57.5,60,-20.18,-20.33,0,0
"48494",48494,314,"10/Nov",11,"GI-5.1",57.5,60,-20.48,-20.63,0,0
"48495",48495,315,"11/Nov",11,"GI-5.1",57.5,60,-21.23,-22.66,0,0
"48496",48496,316,"12/Nov",11,"GI-5.1",57.5,60,-26.28,-24.56,0,0
"48497",48497,317,"13/Nov",11,"GI-5.1",57.5,60,-26.17,-26.76,0,0
"48498",48498,318,"14/Nov",11,"GI-5.1",57.5,60,-27.82,-26.92,0,0
"48499",48499,319,"15/Nov",11,"GI-5.1",57.5,60,-26.77,-27.25,0,0
"48500",48500,320,"16/Nov",11,"GI-5.1",57.5,60,-27.15,-27.6,0,0
"48501",48501,321,"17/Nov",11,"GI-5.1",57.5,60,-28.88,-28.1,0,0
"48502",48502,322,"18/Nov",11,"GI-5.1",57.5,60,-28.28,-28.83,0,0
"48503",48503,323,"19/Nov",11,"GI-5.1",57.5,60,-29.34,-29.01,0,0
"48504",48504,324,"20/Nov",11,"GI-5.1",57.5,60,-29.41,-29.3,0,0
"48505",48505,325,"21/Nov",11,"GI-5.1",57.5,60,-29.14,-28.75,0,0
"48506",48506,326,"22/Nov",11,"GI-5.1",57.5,60,-27.71,-28.81,0,0
"48507",48507,327,"23/Nov",11,"GI-5.1",57.5,60,-29.59,-28.92,0,0
"48508",48508,328,"24/Nov",11,"GI-5.1",57.5,60,-29.46,-29.12,0,0
"48509",48509,329,"25/Nov",11,"GI-5.1",57.5,60,-28.3,-28.68,0,0
"48510",48510,330,"26/Nov",11,"GI-5.1",57.5,60,-28.28,-28.4,0,0
"48511",48511,331,"27/Nov",11,"GI-5.1",57.5,60,-28.61,-27.31,0,0
"48512",48512,332,"28/Nov",11,"GI-5.1",57.5,60,-25.04,-27.68,0,0
"48513",48513,333,"29/Nov",11,"GI-5.1",57.5,60,-29.38,-29.31,0,0
"48514",48514,334,"30/Nov",11,"GI-5.1",57.5,60,-33.5,-31.78,0,0
"48515",48515,335,"01/Dec",12,"GI-5.1",57.5,60,-32.27,-32.32,0,0
"48516",48516,336,"02/Dec",12,"GI-5.1",57.5,60,-31.38,-30.55,0,0
"48517",48517,337,"03/Dec",12,"GI-5.1",57.5,60,-27.99,-28.55,0,0
"48518",48518,338,"04/Dec",12,"GI-5.1",57.5,60,-26.28,-26.47,0,0
"48519",48519,339,"05/Dec",12,"GI-5.1",57.5,60,-25.15,-26.53,0,0
"48520",48520,340,"06/Dec",12,"GI-5.1",57.5,60,-28.17,-26.73,0,0
"48521",48521,341,"07/Dec",12,"GI-5.1",57.5,60,-26.87,-27.75,0,0
"48522",48522,342,"08/Dec",12,"GI-5.1",57.5,60,-28.2,-28.48,0,0
"48523",48523,343,"09/Dec",12,"GI-5.1",57.5,60,-30.38,-30.46,0,0
"48524",48524,344,"10/Dec",12,"GI-5.1",57.5,60,-32.8,-32.21,0,0
"48525",48525,345,"11/Dec",12,"GI-5.1",57.5,60,-33.44,-32.85,0,0
"48526",48526,346,"12/Dec",12,"GI-5.1",57.5,60,-32.31,-32.13,0,0
"48527",48527,347,"13/Dec",12,"GI-5.1",57.5,60,-30.64,-31.46,0,0
"48528",48528,348,"14/Dec",12,"GI-5.1",57.5,60,-31.42,-31.32,0,0
"48529",48529,349,"15/Dec",12,"GI-5.1",57.5,60,-31.91,-31.85,0,0
"48530",48530,350,"16/Dec",12,"GI-5.1",57.5,60,-32.23,-32.47,0,0
"48531",48531,351,"17/Dec",12,"GI-5.1",57.5,60,-33.28,-32.03,0,0
"48532",48532,352,"18/Dec",12,"GI-5.1",57.5,60,-30.57,-31.92,0,0
"48533",48533,353,"19/Dec",12,"GI-5.1",57.5,60,-31.9,-30.81,0,0
"48534",48534,354,"20/Dec",12,"GI-5.1",57.5,60,-29.95,-30.5,0,0
"48535",48535,355,"21/Dec",12,"GI-5.1",57.5,60,-29.64,-30.5,0,0
"48536",48536,356,"22/Dec",12,"GI-5.1",57.5,60,-31.9,-30.93,0,0
"48537",48537,357,"23/Dec",12,"GI-5.1",57.5,60,-31.26,-30.87,0,0
"48538",48538,358,"24/Dec",12,"GI-5.1",57.5,60,-29.46,-30.97,0,0
"48539",48539,359,"25/Dec",12,"GI-5.1",57.5,60,-32.2,-30.54,0,0
"48540",48540,360,"26/Dec",12,"GI-5.1",57.5,60,-29.95,-31.34,0,0
"48541",48541,361,"27/Dec",12,"GI-5.1",57.5,60,-31.86,-32.44,0,0
"48542",48542,362,"28/Dec",12,"GI-5.1",57.5,60,-35.5,-33.82,0,0
"48543",48543,363,"29/Dec",12,"GI-5.1",57.5,60,-34.11,-34.29,0,0
"48544",48544,364,"30/Dec",12,"GI-5.1",57.5,60,-33.25,-32.69,0,0
"48545",48545,365,"31/Dec",12,"GI-5.1",57.5,60,-30.72,-31.64,0,0
"48546",48546,1,"01/Jan",1,"GI-5.1",60,60,-30.74,-31.05,0,0
"48547",48547,2,"02/Jan",1,"GI-5.1",60,60,-31.88,-31.59,0,0
"48548",48548,3,"03/Jan",1,"GI-5.1",60,60,-32.16,-32.57,0,0
"48549",48549,4,"04/Jan",1,"GI-5.1",60,60,-33.66,-33.34,0,0
"48550",48550,5,"05/Jan",1,"GI-5.1",60,60,-34.19,-34.13,0,0
"48551",48551,6,"06/Jan",1,"GI-5.1",60,60,-34.55,-34.26,0,0
"48552",48552,7,"07/Jan",1,"GI-5.1",60,60,-34.05,-34.18,0,0
"48553",48553,8,"08/Jan",1,"GI-5.1",60,60,-33.93,-34.15,0,0
"48554",48554,9,"09/Jan",1,"GI-5.1",60,60,-34.46,-34.44,0,0
"48555",48555,10,"10/Jan",1,"GI-5.1",60,60,-34.94,-34.61,0,0
"48556",48556,11,"11/Jan",1,"GI-5.1",60,60,-34.43,-34.69,0,0
"48557",48557,12,"12/Jan",1,"GI-5.1",60,60,-34.7,-34.65,0,0
"48558",48558,13,"13/Jan",1,"GI-5.1",60,60,-34.81,-34.81,0,0
"48559",48559,14,"14/Jan",1,"GI-5.1",60,60,-34.93,-35.07,0,0
"48560",48560,15,"15/Jan",1,"GI-5.1",60,60,-35.48,-35.66,0,0
"48561",48561,16,"16/Jan",1,"GI-5.1",60,60,-36.57,-36.2,0,0
"48562",48562,17,"17/Jan",1,"GI-5.1",60,60,-36.54,-37,0,0
"48563",48563,18,"18/Jan",1,"GI-5.1",60,60,-37.88,-36.79,0,0
"48564",48564,19,"19/Jan",1,"GI-5.1",60,60,-35.96,-36.48,0,0
"48565",48565,20,"20/Jan",1,"GI-5.1",60,60,-35.61,-35.16,0,0
"48566",48566,21,"21/Jan",1,"GI-5.1",60,60,-33.91,-34.35,0,0
"48567",48567,22,"22/Jan",1,"GI-5.1",60,60,-33.54,-33.27,0,0
"48568",48568,23,"23/Jan",1,"GI-5.1",60,60,-32.35,-32.6,0,0
"48569",48569,24,"24/Jan",1,"GI-5.1",60,60,-31.92,-32.2,0,0
"48570",48570,25,"25/Jan",1,"GI-5.1",60,60,-32.34,-32.31,0,0
"48571",48571,26,"26/Jan",1,"GI-5.1",60,60,-32.66,-32.9,0,0
"48572",48572,27,"27/Jan",1,"GI-5.1",60,60,-33.7,-32.85,0,0
"48573",48573,28,"28/Jan",1,"GI-5.1",60,60,-32.18,-32.75,0,0
"48574",48574,29,"29/Jan",1,"GI-5.1",60,60,-32.38,-32.06,0,0
"48575",48575,30,"30/Jan",1,"GI-5.1",60,60,-31.61,-31.98,0,0
"48576",48576,31,"31/Jan",1,"GI-5.1",60,60,-31.95,-32.75,0,0
"48577",48577,32,"01/Feb",2,"GI-5.1",60,60,-34.8,-34.54,0,0
"48578",48578,33,"02/Feb",2,"GI-5.1",60,60,-36.77,-35.89,0,0
"48579",48579,34,"03/Feb",2,"GI-5.1",60,60,-36.11,-36.15,0,0
"48580",48580,35,"04/Feb",2,"GI-5.1",60,60,-35.56,-36.32,0,0
"48581",48581,36,"05/Feb",2,"GI-5.1",60,60,-37.3,-36.25,0,0
"48582",48582,37,"06/Feb",2,"GI-5.1",60,60,-35.89,-35.86,0,0
"48583",48583,38,"07/Feb",2,"GI-5.1",60,60,-34.39,-34.53,0,0
"48584",48584,39,"08/Feb",2,"GI-5.1",60,60,-33.31,-32.63,0,0
"48585",48585,40,"09/Feb",2,"GI-5.1",60,60,-30.2,-30.51,0,0
"48586",48586,41,"10/Feb",2,"GI-5.1",60,60,-28.02,-29.67,0,0
"48587",48587,42,"11/Feb",2,"GI-5.1",60,60,-30.78,-29.57,0,0
"48588",48588,43,"12/Feb",2,"GI-5.1",60,60,-29.92,-30.35,0,0
"48589",48589,44,"13/Feb",2,"GI-5.1",60,60,-30.34,-30.43,0,0
"48590",48590,45,"14/Feb",2,"GI-5.1",60,60,-31.04,-30.91,0,0
"48591",48591,46,"15/Feb",2,"GI-5.1",60,60,-31.36,-32.21,0,0
"48592",48592,47,"16/Feb",2,"GI-5.1",60,60,-34.24,-33.2,0,0
"48593",48593,48,"17/Feb",2,"GI-5.1",60,60,-34.01,-33.98,0,0
"48594",48594,49,"18/Feb",2,"GI-5.1",60,60,-33.68,-33.59,0,0
"48595",48595,50,"19/Feb",2,"GI-5.1",60,60,-33.08,-33,0,0
"48596",48596,51,"20/Feb",2,"GI-5.1",60,60,-32.25,-32.59,0,0
"48597",48597,52,"21/Feb",2,"GI-5.1",60,60,-32.43,-32.57,0,0
"48598",48598,53,"22/Feb",2,"GI-5.1",60,60,-33.04,-32.27,0,0
"48599",48599,54,"23/Feb",2,"GI-5.1",60,60,-31.35,-32.29,0,0
"48600",48600,55,"24/Feb",2,"GI-5.1",60,60,-32.47,-32.19,0,0
"48601",48601,56,"25/Feb",2,"GI-5.1",60,60,-32.75,-32,0,0
"48602",48602,57,"26/Feb",2,"GI-5.1",60,60,-30.78,-30.64,0,0
"48603",48603,58,"27/Feb",2,"GI-5.1",60,60,-28.38,-28.54,0,0
"48604",48604,59,"28/Feb",2,"GI-5.1",60,60,-26.47,-26.62,0,0
"48605",48605,60,"01/Mar",3,"GI-5.1",60,60,-24.72,-24.75,0,0
"48606",48606,61,"02/Mar",3,"GI-5.1",60,60,-23.35,-24.92,0,0
"48607",48607,62,"03/Mar",3,"GI-5.1",60,60,-26.7,-25.5,0,0
"48608",48608,63,"04/Mar",3,"GI-5.1",60,60,-26.44,-26.76,0,0
"48609",48609,64,"05/Mar",3,"GI-5.1",60,60,-27.14,-27.35,0,0
"48610",48610,65,"06/Mar",3,"GI-5.1",60,60,-28.47,-27.69,0,0
"48611",48611,66,"07/Mar",3,"GI-5.1",60,60,-27.47,-27.65,0,0
"48612",48612,67,"08/Mar",3,"GI-5.1",60,60,-27.01,-26.95,0,0
"48613",48613,68,"09/Mar",3,"GI-5.1",60,60,-26.38,-26.17,0,0
"48614",48614,69,"10/Mar",3,"GI-5.1",60,60,-25.11,-26.28,0,0
"48615",48615,70,"11/Mar",3,"GI-5.1",60,60,-27.36,-26.99,0,0
"48616",48616,71,"12/Mar",3,"GI-5.1",60,60,-28.49,-27.84,0,0
"48617",48617,72,"13/Mar",3,"GI-5.1",60,60,-27.66,-27.71,0,0
"48618",48618,73,"14/Mar",3,"GI-5.1",60,60,-26.98,-27.37,0,0
"48619",48619,74,"15/Mar",3,"GI-5.1",60,60,-27.47,-26.95,0,0
"48620",48620,75,"16/Mar",3,"GI-5.1",60,60,-26.39,-26.3,0,0
"48621",48621,76,"17/Mar",3,"GI-5.1",60,60,-25.05,-24.99,0,0
"48622",48622,77,"18/Mar",3,"GI-5.1",60,60,-23.53,-24.27,0,0
"48623",48623,78,"19/Mar",3,"GI-5.1",60,60,-24.24,-24.22,0,0
"48624",48624,79,"20/Mar",3,"GI-5.1",60,60,-24.88,-24.26,0,0
"48625",48625,80,"21/Mar",3,"GI-5.1",60,60,-23.66,-24.54,0,0
"48626",48626,81,"22/Mar",3,"GI-5.1",60,60,-25.07,-25.19,0,0
"48627",48627,82,"23/Mar",3,"GI-5.1",60,60,-26.85,-25.65,0,0
"48628",48628,83,"24/Mar",3,"GI-5.1",60,60,-25.02,-25.17,0,0
"48629",48629,84,"25/Mar",3,"GI-5.1",60,60,-23.65,-24.01,0,0
"48630",48630,85,"26/Mar",3,"GI-5.1",60,60,-23.35,-23.41,0,0
"48631",48631,86,"27/Mar",3,"GI-5.1",60,60,-23.22,-23.37,0,0
"48632",48632,87,"28/Mar",3,"GI-5.1",60,60,-23.55,-23.72,0,0
"48633",48633,88,"29/Mar",3,"GI-5.1",60,60,-24.39,-24.31,0,0
"48634",48634,89,"30/Mar",3,"GI-5.1",60,60,-24.99,-25,0,0
"48635",48635,90,"31/Mar",3,"GI-5.1",60,60,-25.61,-25.09,0,0
"48636",48636,91,"01/Apr",4,"GI-5.1",60,60,-24.47,-24.54,0,0
"48637",48637,92,"02/Apr",4,"GI-5.1",60,60,-23.73,-23.72,0,0
"48638",48638,93,"03/Apr",4,"GI-5.1",60,60,-22.95,-22.13,0,0
"48639",48639,94,"04/Apr",4,"GI-5.1",60,60,-19.7,-20.26,0,0
"48640",48640,95,"05/Apr",4,"GI-5.1",60,60,-18.12,-18.34,0,0
"48641",48641,96,"06/Apr",4,"GI-5.1",60,60,-17.2,-17.81,0,0
"48642",48642,97,"07/Apr",4,"GI-5.1",60,60,-18.1,-17.77,0,0
"48643",48643,98,"08/Apr",4,"GI-5.1",60,60,-18,-18.08,0,0
"48644",48644,99,"09/Apr",4,"GI-5.1",60,60,-18.14,-17.35,0,0
"48645",48645,100,"10/Apr",4,"GI-5.1",60,60,-15.92,-16.4,0,0
"48646",48646,101,"11/Apr",4,"GI-5.1",60,60,-15.14,-14.97,0,0
"48647",48647,102,"12/Apr",4,"GI-5.1",60,60,-13.86,-14.37,0,0
"48648",48648,103,"13/Apr",4,"GI-5.1",60,60,-14.11,-13.66,0,0
"48649",48649,104,"14/Apr",4,"GI-5.1",60,60,-13.01,-13.59,0,0
"48650",48650,105,"15/Apr",4,"GI-5.1",60,60,-13.66,-13.19,0,0
"48651",48651,106,"16/Apr",4,"GI-5.1",60,60,-12.89,-12.91,0,0
"48652",48652,107,"17/Apr",4,"GI-5.1",60,60,-12.17,-12.68,0,0
"48653",48653,108,"18/Apr",4,"GI-5.1",60,60,-12.98,-12.47,0,0
"48654",48654,109,"19/Apr",4,"GI-5.1",60,60,-12.27,-12.04,0,0
"48655",48655,110,"20/Apr",4,"GI-5.1",60,60,-10.88,-10.74,0,0
"48656",48656,111,"21/Apr",4,"GI-5.1",60,60,-9.08,-10.49,0,0
"48657",48657,112,"22/Apr",4,"GI-5.1",60,60,-11.5,-11.54,0,0
"48658",48658,113,"23/Apr",4,"GI-5.1",60,60,-14.03,-13.26,0,0
"48659",48659,114,"24/Apr",4,"GI-5.1",60,60,-14.25,-13.7,0,0
"48660",48660,115,"25/Apr",4,"GI-5.1",60,60,-12.82,-13.59,0,0
"48661",48661,116,"26/Apr",4,"GI-5.1",60,60,-13.71,-12.99,0,0
"48662",48662,117,"27/Apr",4,"GI-5.1",60,60,-12.45,-12.58,0,0
"48663",48663,118,"28/Apr",4,"GI-5.1",60,60,-11.57,-11.73,0,0
"48664",48664,119,"29/Apr",4,"GI-5.1",60,60,-11.16,-11.37,0,0
"48665",48665,120,"30/Apr",4,"GI-5.1",60,60,-11.38,-10.94,0,0
"48666",48666,121,"01/May",5,"GI-5.1",60,60,-10.28,-10.32,0,0
"48667",48667,122,"02/May",5,"GI-5.1",60,60,-9.29,-9.4,0,0
"48668",48668,123,"03/May",5,"GI-5.1",60,60,-8.62,-8.93,0,0
"48669",48669,124,"04/May",5,"GI-5.1",60,60,-8.87,-8.76,0,0
"48670",48670,125,"05/May",5,"GI-5.1",60,60,-8.78,-8.89,0,0
"48671",48671,126,"06/May",5,"GI-5.1",60,60,-9.01,-9.12,0,0
"48672",48672,127,"07/May",5,"GI-5.1",60,60,-9.57,-8.98,0,0
"48673",48673,128,"08/May",5,"GI-5.1",60,60,-8.36,-8.64,0,0
"48674",48674,129,"09/May",5,"GI-5.1",60,60,-8,-8.46,0,0
"48675",48675,130,"10/May",5,"GI-5.1",60,60,-9.01,-8.37,0,0
"48676",48676,131,"11/May",5,"GI-5.1",60,60,-8.11,-8.52,0,0
"48677",48677,132,"12/May",5,"GI-5.1",60,60,-8.43,-8.15,0,0
"48678",48678,133,"13/May",5,"GI-5.1",60,60,-7.91,-7.89,0,0
"48679",48679,134,"14/May",5,"GI-5.1",60,60,-7.32,-7.66,0,0
"48680",48680,135,"15/May",5,"GI-5.1",60,60,-7.76,-7.73,0,0
"48681",48681,136,"16/May",5,"GI-5.1",60,60,-8.12,-7.83,0,0
"48682",48682,137,"17/May",5,"GI-5.1",60,60,-7.61,-7.63,0,0
"48683",48683,138,"18/May",5,"GI-5.1",60,60,-7.16,-7.2,0,0
"48684",48684,139,"19/May",5,"GI-5.1",60,60,-6.82,-7.43,0,0
"48685",48685,140,"20/May",5,"GI-5.1",60,60,-8.31,-7.79,0,0
"48686",48686,141,"21/May",5,"GI-5.1",60,60,-8.24,-8.09,0,0
"48687",48687,142,"22/May",5,"GI-5.1",60,60,-7.73,-7.67,0,0
"48688",48688,143,"23/May",5,"GI-5.1",60,60,-7.04,-6.97,0,0
"48689",48689,144,"24/May",5,"GI-5.1",60,60,-6.14,-6.22,0,0
"48690",48690,145,"25/May",5,"GI-5.1",60,60,-5.47,-5.49,0,0
"48691",48691,146,"26/May",5,"GI-5.1",60,60,-4.87,-4.78,0,0
"48692",48692,147,"27/May",5,"GI-5.1",60,60,-4.01,-4.66,0,0
"48693",48693,148,"28/May",5,"GI-5.1",60,60,-5.09,-4.64,0,0
"48694",48694,149,"29/May",5,"GI-5.1",60,60,-4.82,-4.59,0,0
"48695",48695,150,"30/May",5,"GI-5.1",60,60,-3.86,-4.21,0,0
"48696",48696,151,"31/May",5,"GI-5.1",60,60,-3.96,-3.84,0,0
"48697",48697,152,"01/Jun",6,"GI-5.1",60,60,-4.5,-4.5,0,0
"48698",48698,153,"02/Jun",6,"GI-5.1",60,60,-4.23,-4.33,0,0
"48699",48699,154,"03/Jun",6,"GI-5.1",60,60,-4.27,-4.18,0,0
"48700",48700,155,"04/Jun",6,"GI-5.1",60,60,-4.05,-4.06,0,0
"48701",48701,156,"05/Jun",6,"GI-5.1",60,60,-3.85,-3.6,0,0
"48702",48702,157,"06/Jun",6,"GI-5.1",60,60,-2.9,-3.19,0,0
"48703",48703,158,"07/Jun",6,"GI-5.1",60,60,-2.83,-2.57,0,0
"48704",48704,159,"08/Jun",6,"GI-5.1",60,60,-1.98,-2.02,0,0
"48705",48705,160,"09/Jun",6,"GI-5.1",60,60,-1.24,-1.48,0,0
"48706",48706,161,"10/Jun",6,"GI-5.1",60,60,-1.23,-1.02,0,0
"48707",48707,162,"11/Jun",6,"GI-5.1",60,60,-0.6,-0.85,0,0
"48708",48708,163,"12/Jun",6,"GI-5.1",60,60,-0.71,-0.39,0,0
"48709",48709,164,"13/Jun",6,"GI-5.1",60,60,0.14,0.28,0,0
"48710",48710,165,"14/Jun",6,"GI-5.1",60,60,1.41,1.2,0,0
"48711",48711,166,"15/Jun",6,"GI-5.1",60,60,2.06,2.11,0,0
"48712",48712,167,"16/Jun",6,"GI-5.1",60,60,2.87,2.86,0,0
"48713",48713,168,"17/Jun",6,"GI-5.1",60,60,3.65,3.5,0,0
"48714",48714,169,"18/Jun",6,"GI-5.1",60,60,3.98,3.96,0,0
"48715",48715,170,"19/Jun",6,"GI-5.1",60,60,4.25,3.96,0,0
"48716",48716,171,"20/Jun",6,"GI-5.1",60,60,3.65,3.7,0,0
"48717",48717,172,"21/Jun",6,"GI-5.1",60,60,3.19,3.22,0,0
"48718",48718,173,"22/Jun",6,"GI-5.1",60,60,2.81,3.21,0,0
"48719",48719,174,"23/Jun",6,"GI-5.1",60,60,3.62,3.44,0,0
"48720",48720,175,"24/Jun",6,"GI-5.1",60,60,3.88,3.9,0,0
"48721",48721,176,"25/Jun",6,"GI-5.1",60,60,4.19,4.3,0,0
"48722",48722,177,"26/Jun",6,"GI-5.1",60,60,4.82,4.74,0,0
"48723",48723,178,"27/Jun",6,"GI-5.1",60,60,5.21,5.21,1,1
"48724",48724,179,"28/Jun",6,"GI-5.1",60,60,5.59,5.58,1,1
"48725",48725,180,"29/Jun",6,"GI-5.1",60,60,5.93,5.91,1,1
"48726",48726,181,"30/Jun",6,"GI-5.1",60,60,6.22,6.45,1,1
"48727",48727,182,"01/Jul",7,"GI-5.1",60,60,7.29,7.14,1,1
"48728",48728,183,"02/Jul",7,"GI-5.1",60,60,7.82,7.93,1,1
"48729",48729,184,"03/Jul",7,"GI-5.1",60,60,8.68,8.53,1,1
"48730",48730,185,"04/Jul",7,"GI-5.1",60,60,9.09,8.93,1,1
"48731",48731,186,"05/Jul",7,"GI-5.1",60,60,9.03,9.12,1,1
"48732",48732,187,"06/Jul",7,"GI-5.1",60,60,9.25,9.46,1,1
"48733",48733,188,"07/Jul",7,"GI-5.1",60,60,10.1,9.87,1,1
"48734",48734,189,"08/Jul",7,"GI-5.1",60,60,10.26,10.69,1,1
"48735",48735,190,"09/Jul",7,"GI-5.1",60,60,11.7,11.21,1,1
"48736",48736,191,"10/Jul",7,"GI-5.1",60,60,11.67,12.07,1,1
"48737",48737,192,"11/Jul",7,"GI-5.1",60,60,12.83,12.41,1,1
"48738",48738,193,"12/Jul",7,"GI-5.1",60,60,12.73,12.98,1,1
"48739",48739,194,"13/Jul",7,"GI-5.1",60,60,13.38,13.34,1,1
"48740",48740,195,"14/Jul",7,"GI-5.1",60,60,13.9,13.81,1,1
"48741",48741,196,"15/Jul",7,"GI-5.1",60,60,14.16,13.95,1,1
"48742",48742,197,"16/Jul",7,"GI-5.1",60,60,13.78,13.68,1,1
"48743",48743,198,"17/Jul",7,"GI-5.1",60,60,13.11,13.15,1,1
"48744",48744,199,"18/Jul",7,"GI-5.1",60,60,12.55,12.51,1,1
"48745",48745,200,"19/Jul",7,"GI-5.1",60,60,11.86,12.19,1,1
"48746",48746,201,"20/Jul",7,"GI-5.1",60,60,12.15,12.16,1,1
"48747",48747,202,"21/Jul",7,"GI-5.1",60,60,12.46,12.81,1,1
"48748",48748,203,"22/Jul",7,"GI-5.1",60,60,13.81,13.42,1,1
"48749",48749,204,"23/Jul",7,"GI-5.1",60,60,13.98,13.58,1,1
"48750",48750,205,"24/Jul",7,"GI-5.1",60,60,12.96,13.45,1,1
"48751",48751,206,"25/Jul",7,"GI-5.1",60,60,13.42,13.41,1,1
